118 [06/sep/2001:09:42:46 -0300] "bet	/home/joshua:
	ucd-table-canonical-cm.bin
	ucd-table-canonical-cm.com
	ucd-table-canonical-cm.scm
	ucd-table-canonical-cm-second.bci
	ucd-table-canonical-cm-second.bin
	ucd-table-canonical-cm-second.com
	ucd-table-canonical-cm-second.scm
	ucd-table-canonical-dm.bci
	ucd-table-canonical-dm.bin
	ucd-table-canonical-dm.com
	ucd-table-canonical-dm.scm
	ucd-table-cased.bci
	ucd-table-cased.bin
	ucd-table-cased.com
	ucd-table-cased.scm
	ucd-table-ccc.bci
	ucd-table-ccc.bin
	ucd-table-ccc.com
	ucd-table-ccc.scm
	ucd-table-cf.bci
	ucd-table-cf.bin
	ucd-table-cf.com
	ucd-table-cf.scm
	ucd-table-comp_ex.bci
	ucd-table-comp_ex.bin
	ucd-table-comp_ex.com
	ucd-table-comp_ex.scm
	ucd-table-cwcf.bci
	ucd-table-cwcf.bin
	ucd-table-cwcf.com
	ucd-table-cwcf.scm
	ucd-table-cwl.bci
	ucd-table-cwl.bin
	ucd-table-cwl.com
	ucd-table-cwl.scm
	ucd-table-cwu.bci
	ucd-table-cwu.bin
	ucd-table-cwu.com
	ucd-table-cwu.scm
	ucd-table-gcb.bci
	ucd-table-gcb.bin
	ucd-table-gc.bci
	ucd-table-gcb.com
	ucd-table-gc.bin
	ucd-table-gcb.scm
	ucd-table-gc=cc.bci
	ucd-table-gc=cc.bin
	ucd-table-gc=cc.com
	ucd-table-gc=cc.scm
	ucd-table-gc=cf.bci
	ucd-table-gc=cf.bin
	ucd-table-gc=cf.com
	ucd-table-gc=cf.scm
	ucd-table-gc=cn.bci
	ucd-table-gc=cn.bin
	ucd-table-gc=cn.com
	ucd-table-gc=cn.scm
	ucd-table-gc=co.bci
	ucd-table-gc=co.bin
	ucd-table-gc=co.com
	ucd-table-gc.com
	ucd-table-gc=co.scm
	ucd-table-gc=cs.bci
	ucd-table-gc=cs.bin
	ucd-table-gc=cs.com
	ucd-table-gc=cs.scm
	ucd-table-gc=ll.bci
	ucd-table-gc=ll.bin
	ucd-table-gc=ll.com
	ucd-table-gc=ll.scm
	ucd-table-gc=lm.bci
	ucd-table-gc=lm.bin
	ucd-table-gc=lm.com
	ucd-table-gc=lm.scm
	ucd-table-gc=lo.bci
	ucd-table-gc=lo.bin
	ucd-table-gc=lo.com
	ucd-table-gc=lo.scm
	ucd-table-gc=lt.bci
	ucd-table-gc=lt.bin
	ucd-table-gc=lt.com
	ucd-table-gc=lt.scm
	ucd-table-gc=lu.bci
	ucd-table-gc=lu.bin
	ucd-table-gc=lu.com
	ucd-table-gc=lu.scm
	ucd-table-gc=mc.bci
	ucd-table-gc=mc.bin
	ucd-table-gc=mc.com
	ucd-table-gc=mc.scm
	ucd-table-gc=me.bci
	ucd-table-gc=me.bin
	ucd-table-gc=me.com
	ucd-table-gc=me.scm
	ucd-table-gc=mn.bci
	ucd-table-gc=mn.bin
	ucd-table-gc=mn.com
	ucd-table-gc=mn.scm
	ucd-table-gc=nd.bci
	ucd-table-gc=nd.bin
	ucd-table-gc=nd.com
	ucd-table-gc=nd.scm
	ucd-table-gc=nl.bci
	ucd-table-gc=nl.bin
	ucd-table-gc=nl.com
	ucd-table-gc=nl.scm
	ucd-table-gc=no.bci
	ucd-table-gc=no.bin
	ucd-table-gc=no.com
	ucd-table-gc=no.scm
	ucd-table-gc=pc.bci
	ucd-table-gc=pc.bin
	ucd-table-gc=pc.com
	ucd-table-gc=pc.scm
	ucd-table-gc=pd.bci
	ucd-table-gc=pd.bin
	ucd-table-gc=pd.com
	ucd-table-gc=pd.scm
	ucd-table-gc=pe.bci
	ucd-table-gc=pe.bin
	ucd-table-gc=pe.com
	ucd-table-gc=pe.scm
	ucd-table-gc=pf.bci
	ucd-table-gc=pf.bin
	ucd-table-gc=pf.com
	ucd-table-gc=pf.scm
	ucd-table-gc=pi.bci
	ucd-table-gc=pi.bin
	ucd-table-gc=pi.com
	ucd-table-gc=pi.scm
	ucd-table-gc=po.bci
	ucd-table-gc=po.bin
	ucd-table-gc=po.com
	ucd-table-gc=po.scm
	ucd-table-gc=ps.bci
	ucd-table-gc=ps.bin
	ucd-table-gc=ps.com
	ucd-table-gc=ps.scm
	ucd-table-gc=sc.bci
	ucd-table-gc=sc.bin
	ucd-table-gc=sc.com
	ucd-table-gc.scm
	ucd-table-gc=sc.scm
	ucd-table-gc=sk.bci
	ucd-table-gc=sk.bin
	ucd-table-gc=sk.com
	ucd-table-gc=sk.scm
	ucd-table-gc=sm.bci
	ucd-table-gc=sm.bin
	ucd-table-gc=sm.com
	ucd-table-gc=sm.scm
	ucd-table-gc=so.bci
	ucd-table-gc=so.bin
	ucd-table-gc=so.com
	ucd-table-gc=so.scm
	ucd-table-gc=zl.bci
	ucd-table-gc=zl.bin
	ucd-table-gc=zl.com
	ucd-table-gc=zl.scm
	ucd-table-gc=zp.bci
	ucd-table-gc=zp.bin
	ucd-table-gc=zp.com
	ucd-table-gc=zp.scm
	ucd-table-gc=zs.bci
	ucd-table-gc=zs.bin
	ucd-table-gc=zs.com
	ucd-table-gc=zs.scm
	ucd-table-lc.bci
	ucd-table-lc.bin
	ucd-table-lc.com
	ucd-table-lc.scm
	ucd-table-lower.bci
	ucd-table-lower.bin
	ucd-table-lower.com
	ucd-table-lower.scm
	ucd-table-nfc_qc.bci
	ucd-table-nfc_qc.bin
	ucd-table-nfc_qc.com
	ucd-table-nfc_qc.scm
	ucd-table-nfd_qc.bci
	ucd-table-nfd_qc.bin
	ucd-table-nfd_qc.com
	ucd-table-nfd_qc.scm
	ucd-table-nt.bci
	ucd-table-nt.bin
	ucd-table-nt.com
	ucd-table-nt=de.bci
	ucd-table-nt=de.bin
	ucd-table-nt=de.com
	ucd-table-nt=de.scm
	ucd-table-nt=di.bci
	ucd-table-nt=di.bin
	ucd-table-nt=di.com
	ucd-table-nt=di.scm
	ucd-table-nt=nu.bci
	ucd-table-nt=nu.bin
	ucd-table-nt=nu.com
	ucd-table-nt=nu.scm
	ucd-table-nt.scm
	ucd-table-nv.bci
	ucd-table-nv.bin
	ucd-table-nv.com
	ucd-table-nv.scm
	ucd-table-scf.bci
	ucd-table-scf.bin
	ucd-table-scf.com
	ucd-table-scf.scm
	ucd-table-slc.bci
	ucd-table-slc.bin
	ucd-table-slc.com
	ucd-table-slc.scm
	ucd-table-suc.bci
	ucd-table-suc.bin
	ucd-table-suc.com
	ucd-table-suc.scm
	ucd-table-tc.bci
	ucd-table-tc.bin
	ucd-table-tc.com
	ucd-table-tc.scm
	ucd-table-uc.bci
	ucd-table-uc.bin
	ucd-table-uc.com
	ucd-table-uc.scm
	ucd-table-upper.bci
	ucd-table-upper.bin
	ucd-table-upper.com
	ucd-table-upper.scm
	ucd-table-wb.bci
	ucd-table-wb.bin
	ucd-table-wb.com
	ucd-table-wb.scm
	ucd-table-wspace.bci
	ucd-table-wspace.bin
	ucd-table-wspace.com
	ucd-table-wspace.scm
	ucd-word.bci
	ucd-word.bin
	ucd-word.com
	ucd-word.scm
	unix-pathname.bci
	unix-pathname.bin
	unix-pathname.com
	unix-pathname.scm
	unsyn.bci
	unsyn.bin
	unsyn.com
	unsyn.ext
	unsyn.scm
	unxdir.bci
	unxdir.bin
	unxdir.com
	unxdir.scm
	unxprm.bci
	unxprm.bin
	unxprm.com
	unxprm.ext
	unxprm.scm
	url.bci
	url.bin
	url.com
	url.ext
	url.scm
	usrint.bci
	usrint.bin
	usrint.com
	usrint.scm
	vector.bci
	vector.bin
	vector.com
	vector.ext
	vector.scm
	version.bci
	version.bin
	version.com
	version.scm
	weak-pair.bci
	weak-pair.bin
	weak-pair.com
	weak-pair.ext
	weak-pair.scm
	where.bci
	where.bin
	where.com
	where.ext
	where.scm
	win32-registry.bci
	win32-registry.bin
	win32-registry.com
	win32-registry.ext
	win32-registry.scm
	wind.bci
	wind.bin
	wind.com
	wind.ext
	wind.scm
	world-report.bci
	world-report.bin
	world-report.com
	world-report.scm
	wrkdir.bci
	wrkdir.bin
	wrkdir.com
	wrkdir.scm
	wttree.bci
	wttree.bin
	wttree.com
	wttree.ext
	wttree.scm
	x11graph.bci
	x11graph.bin
	x11graph.com
	x11graph.scm
	xeval.bci
	xeval.bin
	xeval.com
	xeval.scm
	ystep.bci
	ystep.bin
	ystep.com
	ystep.ext
	ystep.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/src/sf:
	analyze.bci
	analyze.bin
	analyze.com
	analyze.ext
	analyze.scm
	butils.bci
	butils.bin
	butils.com
	butils.scm
	cgen.bci
	cgen.bin
	cgen.com
	cgen.ext
	cgen.scm
	chtype.bci
	chtype.bin
	chtype.com
	chtype.ext
	chtype.scm
	Clean.sh
	copy.bci
	copy.bin
	copy.com
	copy.scm
	emodel.bci
	emodel.bin
	emodel.com
	emodel.scm
	gconst.bci
	gconst.bin
	gconst.com
	gconst.scm
	make.bci
	make.bin
	make.com
	Makefile
	Makefile-fragment
	Makefile.in
	make.scm
	object.bci
	object.bin
	object.com
	object.ext
	object.scm
	pardec.bci
	pardec.bin
	pardec.com
	pardec.ext
	pardec.scm
	pthmap.bci
	pthmap.bin
	pthmap.com
	pthmap.scm
	reduct.bci
	reduct.bin
	reduct.com
	reduct.ext
	reduct.scm
	Setup.sh
	sf.cbf
	sf.pkg
	sf.sf
	sf-unx.crf
	sf-unx.fre
	sf-unx.pkd
	Stage.sh
	subst.bci
	subst.bin
	subst.com
	subst.scm
	tables.bci
	tables.bin
	tables.com
	tables.ext
	tables.scm
	Tags.sh
	toplev.bci
	toplev.bin
	toplev.com
	toplev.scm
	usicon.bci
	usicon.bin
	usicon.com
	usicon.scm
	usiexp.bci
	usiexp.bin
	usiexp.com
	usiexp.scm
	xform.bci
	xform.bin
	xform.com
	xform.ext
	xform.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/src/sos:
	class.bci
	class.bin
	class.com
	class.ext
	class.scm
	Clean.sh
	compile.scm
	ed-ffi.scm
	geneqht.bci
	geneqht.bin
	geneqht.com
	geneqht.ext
	geneqht.scm
	generic.bci
	generic.bin
	generic.com
	generic.ext
	generic.scm
	genmult.bci
	genmult.bin
	genmult.com
	genmult.ext
	genmult.scm
	instance.bci
	instance.bin
	instance.com
	instance.scm
	load.scm
	macros.bci
	macros.bin
	macros.com
	macros.scm
	Makefile
	Makefile-fragment
	Makefile.in
	method.bci
	method.bin
	method.com
	method.ext
	method.scm
	microbench.scm
	printer.bci
	printer.bin
	printer.com
	printer.scm
	recslot.bci
	recslot.bin
	recslot.com
	recslot.scm
	Setup.sh
	slot.bci
	slot.bin
	slot.com
	slot.ext
	slot.scm
	sos.pkg
	sos-unx.crf
	sos-unx.fre
	sos-unx.pkd
	Stage.sh
	Tags.sh
	tvector.bci
	tvector.bin
	tvector.com
	tvector.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/src/ssp:
	Clean.sh
	compile.scm
	expenv.bci
	expenv.bin
	expenv.com
	expenv.scm
	load.scm
	Makefile
	Makefile-fragment
	Makefile.in
	mod-lisp.bci
	mod-lisp.bin
	mod-lisp.com
	mod-lisp.ext
	mod-lisp.scm
	Setup.sh
	ssp.pkg
	ssp-unx.crf
	ssp-unx.fre
	ssp-unx.pkd
	Stage.sh
	Tags.sh
	xhtml-expander.bci
	xhtml-expander.bin
	xhtml-expander.com
	xhtml-expander.scm
	xmlrpc.bci
	xmlrpc.bin
	xmlrpc.com
	xmlrpc.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/src/star-parser:
	Clean.sh
	compile.scm
	ed-ffi.scm
	load.scm
	Makefile
	Makefile-fragment
	Makefile.in
	matcher.bci
	matcher.bin
	matcher.com
	matcher.scm
	parser.bci
	parser.bin
	parser.com
	parser.pkg
	parser.scm
	parser-unx.crf
	parser-unx.fre
	parser-unx.pkd
	Setup.sh
	shared.bci
	shared.bin
	shared.com
	shared.ext
	shared.scm
	Stage.sh
	Tags.sh
	
	/home/joshua/Desktop/mit-scheme-11.2/src/tools:
	README
	
	/home/joshua/Desktop/mit-scheme-11.2/src/win32:
	Clean.sh
	clipbrd.bci
	clipbrd.bin
	clipbrd.com
	clipbrd.scm
	dib.bci
	dib.bin
	dib.com
	dib.ext
	dib.scm
	dibutils
	ffimacro.bci
	ffimacro.bin
	ffimacro.com
	ffimacro.scm
	graphics.bci
	graphics.bin
	graphics.com
	graphics.ext
	graphics.scm
	make.bci
	make.bin
	make.com
	Makefile
	Makefile-fragment
	Makefile.in
	make.scm
	module.bci
	module.bin
	module.com
	module.ext
	module.scm
	protect.bci
	protect.bin
	protect.com
	protect.ext
	protect.scm
	Setup.sh
	Stage.sh
	Tags.sh
	tests
	wf_user.bci
	wf_user.bin
	wf_user.com
	wf_user.scm
	win32.cbf
	win32.pkg
	win32.sf
	win32-unx.crf
	win32-unx.fre
	win32-unx.pkd
	win_ffi.bci
	win_ffi.bin
	win_ffi.com
	win_ffi.ext
	win_ffi.scm
	wingdi.bci
	wingdi.bin
	wingdi.com
	wingdi.ext
	wingdi.scm
	winnt.bci
	winnt.bin
	winnt.com
	winnt.ext
	winnt.scm
	winuser.bci
	winuser.bin
	winuser.com
	winuser.ext
	winuser.scm
	wt_user.bci
	wt_user.bin
	wt_user.com
	wt_user.ext
	wt_user.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/src/win32/dibutils:
	dibutils.c
	dibutils.def
	dibutils.h
	dibutils.lbc
	dibutils.lnk
	dibutils.rc
	makefile.msc
	makefile.wcc
	
	/home/joshua/Desktop/mit-scheme-11.2/src/win32/tests:
	CLIPBRD.SCM
	
	/home/joshua/Desktop/mit-scheme-11.2/src/x11:
	aclocal.m4
	AUTHORS
	autogen.sh
	autom4te.cache
	ChangeLog
	compile
	compile.scm
	compile.sh
	config.guess
	config.log
	config.status
	config.sub
	configure
	configure.ac
	COPYING
	depcomp
	INSTALL
	install-sh
	libtool
	ltmain.sh
	m4
	Makefile
	Makefile.am
	Makefile.in
	make.scm
	missing
	NEWS
	optiondb.scm
	README
	stamp-scheme
	stamp-shim
	tags-fix.sh
	test-driver
	x11-base.bci
	x11-base.bin
	x11base.c
	x11-base.com
	x11-base.ext
	x11-base.scm
	x11.cdecl
	x11-check.sh
	x11-color.bci
	x11-color.bin
	x11color.c
	x11-color.com
	x11-color.scm
	x11-const.bin
	x11-const.c
	x11-const.scm
	x11-device.bci
	x11-device.bin
	x11-device.com
	x11-device.ext
	x11-device.scm
	x11graph.c
	x11-graphics.bci
	x11-graphics.bin
	x11-graphics.com
	x11-graphics.scm
	x11.h
	x11.pkg
	x11-shim.c
	x11-shim.h
	x11term.c
	x11-terminal.bci
	x11-terminal.bin
	x11-terminal.com
	x11-terminal.scm
	x11-test.scm
	x11-types.bin
	x11-unx.crf
	x11-unx.fre
	x11-unx.pkd
	
	/home/joshua/Desktop/mit-scheme-11.2/src/x11/autom4te.cache:
	output.0
	output.1
	output.2
	output.3
	requests
	traces.0
	traces.1
	traces.2
	traces.3
	
	/home/joshua/Desktop/mit-scheme-11.2/src/x11/m4:
	libtool.m4
	lt~obsolete.m4
	ltoptions.m4
	ltsugar.m4
	ltversion.m4
	
	/home/joshua/Desktop/mit-scheme-11.2/src/x11-screen:
	aclocal.m4
	AUTHORS
	autogen.sh
	autom4te.cache
	ChangeLog
	compile.scm
	compile.sh
	config.log
	config.status
	configure
	configure.ac
	COPYING
	ed-ffi.scm
	INSTALL
	install-sh
	Makefile
	Makefile.am
	Makefile.in
	make.scm
	missing
	NEWS
	optiondb.scm
	README
	stamp-scheme
	test-driver
	x11-command.bci
	x11-command.bin
	x11-command.com
	x11-command.scm
	x11-key.bci
	x11-key.bin
	x11-key.com
	x11-key.scm
	x11-screen.bci
	x11-screen.bin
	x11-screen-check.sh
	x11-screen.com
	x11-screen.ext
	x11-screen.pkg
	x11-screen.scm
	x11-screen-test.scm
	x11-screen-unx.crf
	x11-screen-unx.fre
	x11-screen-unx.pkd
	
	/home/joshua/Desktop/mit-scheme-11.2/src/x11-screen/autom4te.cache:
	output.0
	output.1
	requests
	traces.0
	traces.1
	
	/home/joshua/Desktop/mit-scheme-11.2/src/xdoc:
	Clean.sh
	compile.scm
	db.scm
	load.scm
	Makefile
	Makefile-fragment
	Makefile.in
	Setup.sh
	Stage.sh
	Tags.sh
	validate-xdoc.scm
	xdoc.pkg
	xdoc.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/src/xml:
	Clean.sh
	compile.scm
	ed-ffi.scm
	load.scm
	Makefile
	Makefile-fragment
	Makefile.in
	parser-macro.scm
	rdf-nt.bci
	rdf-nt.bin
	rdf-nt.com
	rdf-nt.scm
	rdf-struct.bci
	rdf-struct.bin
	rdf-struct.com
	rdf-struct.ext
	rdf-struct.scm
	Setup.sh
	Stage.sh
	Tags.sh
	turtle.bci
	turtle.bin
	turtle.com
	turtle.scm
	xhtml.bci
	xhtml.bin
	xhtml.com
	xhtml-entities.bci
	xhtml-entities.bin
	xhtml-entities.com
	xhtml-entities.scm
	xhtml.scm
	xml-chars.bci
	xml-chars.bin
	xml-chars.com
	xml-chars.scm
	xml-names.bci
	xml-names.bin
	xml-names.com
	xml-names.ext
	xml-names.scm
	xml-output.bci
	xml-output.bin
	xml-output.com
	xml-output.ext
	xml-output.scm
	xml-parser.bci
	xml-parser.bin
	xml-parser.com
	xml-parser.ext
	xml-parser.scm
	xml.pkg
	xml-rpc.bci
	xml-rpc.bin
	xml-rpc.com
	xml-rpc.scm
	xml-struct.bci
	xml-struct.bin
	xml-struct.com
	xml-struct.scm
	xml-unx.crf
	xml-unx.fre
	xml-unx.pkd
	xpath.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/tests:
	check.scm
	Clean.sh
	compiler
	ffi
	libraries
	load.scm
	microcode
	runtime
	sos
	star-parser
	Tags.sh
	unit-testing.scm
	xml
	
	/home/joshua/Desktop/mit-scheme-11.2/tests/compiler:
	test-fasdump.scm
	test-fgopt-conect.scm
	test-open-code.scm
	test-toplev.scm
	test-varname.scm
	test-vartrap.scm
	test-y.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/tests/ffi:
	autobuild.sh
	autogen.sh
	configure.ac
	ffi-test.c
	ffi-test.cdecl
	ffi-test.h
	Makefile.am
	optiondb.scm
	test-ffi.scm
	test-ffi.sh
	test-ffi-wrapper.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/tests/libraries:
	test-srfi-133.scm
	test-srfi-140.scm
	test-srfi-143.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/tests/microcode:
	test-chacha.scm
	test-flonum-casts.scm
	test-flonum-except.scm
	test-keccak.scm
	test-lookup.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/tests/runtime:
	test-access.scm
	test-amap.scm
	test-arith.scm
	test-binary-port.scm
	test-bit-string.scm
	test-boyer-moore.scm
	test-bundle.scm
	test-bytevector.scm
	test-char.scm
	test-char-set.scm
	test-comparator.scm
	test-compound-predicate.scm
	test-digraph.scm
	test-division.scm
	test-dragon4.scm
	test-dynamic-env.scm
	test-entity.scm
	test-ephemeron.scm
	test-file-attributes.scm
	test-floenv.scm
	test-flonum.scm
	test-hash-table.scm
	test-ieee754.scm
	test-integer-bits.scm
	test-letrec.scm
	test-library-data
	test-library-ixports.scm
	test-library-loader.scm
	test-library-parser.scm
	test-list.scm
	test-md5.scm
	test-mime-codec.scm
	test-numpar.scm
	test-optional.scm
	test-os-env.scm
	test-parametric-predicate.scm
	test-pp.scm
	test-predicate-dispatch.scm
	test-predicate.scm
	test-printer.scm
	test-process.scm
	test-promise.scm
	test-random.scm
	test-readwrite.scm
	test-record.scm
	test-regsexp.scm
	test-rgxcmp.scm
	test-sha3.scm
	test-simple-matcher.scm
	test-srfi-115.scm
	test-srfi-1.scm
	test-stream.scm
	test-string-copy.scm
	test-string-normalization-data
	test-string-normalization.scm
	test-string.scm
	test-string-search-data
	test-string-search.scm
	test-syncproc.scm
	test-syntax-rename.scm
	test-syntax.scm
	test-thread-queue.scm
	test-trie.scm
	test-ucd-data
	test-ucd-grapheme.scm
	test-ucd-word.scm
	test-url.scm
	test-weak-pair.scm
	test-wttree.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/tests/runtime/test-library-data:
	dependencies.scm
	foo-bar-1.scm
	foo-bar-2.scm
	foo-foo.scm
	r7rs-example.scm
	srfi-140-example.scm
	support-code.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/tests/runtime/test-ucd-data:
	segmentation-support.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/tests/sos:
	test-genmult.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/tests/star-parser:
	test-parser.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/tests/xml:
	test-parser.scm
	test-turtle.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/v8:
	src
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src:
	bench
	compiler
	microcode
	runtime
	sf
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/bench:
	bench.cbf
	bench.pkg
	bench.sf
	boyer.scm
	browse.scm
	compare-logs
	conform.scm
	cpstak.scm
	ctak.scm
	dderiv.scm
	deriv.scm
	destruct.scm
	div.scm
	earley.scm
	fcomp.scm
	fib.scm
	library.scm
	matmul1.scm
	matmul2.scm
	peval.scm
	puzzle.scm
	README
	run.scm
	takl.scm
	tak.scm
	traverse.scm
	triangle.scm
	wttree.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler:
	back
	base
	documentation
	etc
	machines
	Makefile
	midend
	README
	rtlbase
	rtlopt
	scoreboard.text
	TODO
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler/back:
	asmmac.scm
	asutl.scm
	bittop.scm
	bitutl.scm
	insseq.scm
	lapgn1.scm
	lapgn2.scm
	lapgn3.scm
	linear.scm
	mermap.scm
	regmap.scm
	syerly.scm
	symtab.scm
	syntax.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler/base:
	asstop.scm
	blocks.scm
	cfg1.scm
	cfg2.scm
	cfg3.scm
	constr.scm
	crsend.scm
	crstop.scm
	debug.scm
	enumer.scm
	fasthash.scm
	infnew.scm
	macros.scm
	make.scm
	mvalue.scm
	object.scm
	parass.scm
	pmerly.scm
	pmlook.scm
	pmpars.scm
	scode.scm
	sets.scm
	stats.scm
	switch.scm
	toplev.scm
	utils.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler/documentation:
	cmpaux.txt
	cmpint.txt
	debugging-info.txt
	facts.txt
	files.txt
	midend
	notes.txt
	porting.guide
	safety.txt
	TASKS
	todo.txt
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler/documentation/midend:
	applicat.txt
	assconv.txt
	cleanup.txt
	closconv.txt
	compat.txt
	copier.txt
	cpsconv.txt
	dataflow.txt
	dbgstr.txt
	debug.txt
	earlyrew.txt
	envconv.txt
	expand.txt
	fakeprim.txt
	graph.txt
	indexify.txt
	inlate.txt
	kmp.txt
	lamlift.txt
	laterew.txt
	load.txt
	midend.txt
	overview.txt
	rtlgen.txt
	simplify.txt
	split.txt
	stackopt.txt
	staticfy.txt
	synutl.txt
	triveval.txt
	utils.txt
	widen.txt
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler/etc:
	asm.scm
	comcmp.scm
	comfiles.scm
	disload.scm
	stackp.scm
	xcbfdir.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler/machines:
	i386
	spectrum
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler/machines/i386:
	assmd.scm
	coerce.scm
	compiler.cbf
	compiler.pkg
	compiler.sf
	dassm1.scm
	dassm2.scm
	dassm3.scm
	decls.scm
	inerly.scm
	insmac.scm
	instr1.scm
	instr2.scm
	instrf.scm
	insutl.scm
	lapgen.scm
	lapopt.scm
	machin.scm
	make.scm
	pc-make.scm
	rgspcm.scm
	rules1.scm
	rules2.scm
	rules3.scm
	rules4.scm
	rulfix.scm
	rulflo.scm
	rulrew.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler/machines/spectrum:
	assmd.scm
	coerce.scm
	compiler.cbf
	compiler.pkg
	compiler.sf
	dassm1.scm
	dassm2.scm
	dassm3.scm
	decls.scm
	inerly.scm
	insmac.scm
	instr1.scm
	instr2.scm
	instr3.scm
	lapgen.scm
	lapopt.scm
	machin.scm
	make.scm
	rgspcm.scm
	rules1.scm
	rules2.scm
	rules3.scm
	rules4.scm
	rulfix.scm
	rulflo.scm
	rulrew.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler/midend:
	alpha.scm
	applicat.scm
	assconv.scm
	cleanup.scm
	closconv.scm
	coerce.scm
	compat.scm
	copier.scm
	cpsconv.scm
	dataflow.scm
	dbgred.scm
	dbgstr.scm
	debug.scm
	ea2.scm
	earlyrew.scm
	effects.scm
	envconv.scm
	errcont.scm
	expand.scm
	fakeprim.scm
	frag.scm
	graph.scm
	indexify.scm
	inlate.scm
	kmp.scm
	lamlift.scm
	laterew.scm
	load.scm
	midend.scm
	rtlgen.scm
	simplify.scm
	split.scm
	stack-args.txt
	stackopt.scm
	staticfy.scm
	synutl.scm
	triveval.scm
	typedb.scm
	typerew.scm
	types.scm
	utils.scm
	widen.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler/rtlbase:
	regset.scm
	rgraph.scm
	rtlcfg.scm
	rtlcon.scm
	rtlexp.scm
	rtline.scm
	rtlobj.scm
	rtlpars.scm
	rtlreg.scm
	rtlty1.scm
	rtlty2.scm
	valclass.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/compiler/rtlopt:
	ralloc.scm
	rcompr.scm
	rcse1.scm
	rcse2.scm
	rcseep.scm
	rcseht.scm
	rcsemrg.scm
	rcserq.scm
	rcsesr.scm
	rdebug.scm
	rdflow.scm
	rerite.scm
	rinvex.scm
	rlife.scm
	rsched.scm
	rtlcsm.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/microcode:
	bintopsb.c
	cmpauxmd
	cmpint.c
	cmpintmd
	const.h
	fasl.h
	fixobj.h
	gctype.c
	interp.c
	liarc.h
	lookup.c
	lookup.h
	mul.c
	object.h
	ppband.c
	psbmap.h
	psbtobin.c
	returns.h
	TODO
	trap.h
	typename.txt
	types.h
	utabmd.scm
	version.h
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/microcode/cmpauxmd:
	hppa.m4
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/microcode/cmpintmd:
	hppa.h
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/runtime:
	coerce.scm
	conpar.scm
	dbgutl.scm
	framex.scm
	global.scm
	infstr.scm
	infutl.scm
	load.scm
	make.scm
	prgcop.scm
	runcheck.cbf
	runtime.cbf
	runtime.pkg
	uenvir.scm
	
	/home/joshua/Desktop/mit-scheme-11.2/v8/src/sf:
	cross.scm
	gconst.scm
	make.scm
	pardec.scm
	sf.pkg
	subst.scm
	toplev.scm
	usicon.scm
	usiexp.scm
	
	/home/joshua/Docum:
	betty
	c1
	c2
	c3
	cassy
	cl
	daniel
	danny
	dimitri
	el
	file2
	filefromProjects
	file.info1
	file.info2
	first_file
	footer
	footer.1
	footer.2
	greeting
	index.html
	installation.txt
	JoshuaLe-lab2.txt
	journal
	lab1.txt
	lab4.txt
	lab5.txt
	lab6.txt
	lost-days
	manywords
	me_A
	megan
	monika
	month
	mydata.txt
	myerr
	myfile1
	myoutput
	mypasswd
	names.tmp
	newfile1A
	newfile2B2
	owen
	phon
	practice
	quiz3.txt
	readme
	report3
	respected
	review
	script1
	script.js
	second_file
	short-pass
	s-mypasswd
	sortedsp3
	sorted-test-sor
